
::  brazilian-cars 

Atenção! Esta aplicação é apenas uma ferramenta de apoio ao desenvolvedor e não deve ser usada no ambiente de produção!

+----------+---------+-------------------------------- ACURA -----------------------+-------+----------+----------+
| Id       | Family  | Name                                                         | Year  | Fuel     | Model Id |
| 38920001  | Dakota   | Dakota 2.5                                                   | 2000  | Gasolina | 389      |
| 38919991  | Dakota   | Dakota 2.5                                                   | 1999  | Gasolina | 389      |
| 38919981  | Dakota   | Dakota 2.5                                                   | 1998  | Gasolina | 389      |
| 39019951  | Dakota   | Dakota Club 2.5                                              | 1995  | Gasolina | 390      |
| 39120001  | Dakota   | Dakota Durango 5.9 4x4 V8                                    | 2000  | Gasolina | 391      |
| 39119991  | Dakota   | Dakota Durango 5.9 4x4 V8                                    | 1999  | Gasolina | 391      |
| 39119981  | Dakota   | Dakota Durango 5.9 4x4 V8                                    | 1998  | Gasolina | 391      |
| 39220001  | Dakota   | Dakota Durango SLT 5.2 4x4 V8                                | 2000  | Gasolina | 392      |
| 39219991  | Dakota   | Dakota Durango SLT 5.2 4x4 V8                                | 1999  | Gasolina | 392      |
| 39219981  | Dakota   | Dakota Durango SLT 5.2 4x4 V8                                | 1998  | Gasolina | 392      |
| 39420011  | Dakota   | Dakota RT 5.2 Aut.                                           | 2001  | Gasolina | 394      |
| 39420001  | Dakota   | Dakota RT 5.2 Aut.                                           | 2000  | Gasolina | 394      |
| 39520011  | Dakota   | Dakota RT 5.2 CE Aut.                                        | 2001  | Gasolina | 395      |
| 39520001  | Dakota   | Dakota RT 5.2 CE Aut.                                        | 2000  | Gasolina | 395      |
| 39619951  | Dakota   | Dakota Sport 2.5 4x4                                         | 1995  | Gasolina | 396      |
| 39720013  | Dakota   | Dakota Sport 2.5 CD Diesel                                   | 2001  | Diesel   | 397      |
| 39820013  | Dakota   | Dakota Sport 2.5 Diesel                                      | 2001  | Diesel   | 398      |
| 39820003  | Dakota   | Dakota Sport 2.5 Diesel                                      | 2000  | Diesel   | 398      |
| 39819993  | Dakota   | Dakota Sport 2.5 Diesel                                      | 1999  | Diesel   | 398      |
| 39920011  | Dakota   | Dakota Sport 3.9 V6                                          | 2001  | Gasolina | 399      |
| 39920001  | Dakota   | Dakota Sport 3.9 V6                                          | 2000  | Gasolina | 399      |
| 39919991  | Dakota   | Dakota Sport 3.9 V6                                          | 1999  | Gasolina | 399      |
| 39919981  | Dakota   | Dakota Sport 3.9 V6                                          | 1998  | Gasolina | 399      |
| 40020011  | Dakota   | Dakota Sport 3.9 V6 CD Aut.                                  | 2001  | Gasolina | 400      |
| 40120011  | Dakota   | Dakota Sport 3.9 V6 CD Mec.                                  | 2001  | Gasolina | 401      |
| 40220001  | Dakota   | Dakota Sport 5.2 V8                                          | 2000  | Gasolina | 402      |
| 40219991  | Dakota   | Dakota Sport 5.2 V8                                          | 1999  | Gasolina | 402      |
| 40219981  | Dakota   | Dakota Sport 5.2 V8                                          | 1998  | Gasolina | 402      |
| 40219971  | Dakota   | Dakota Sport 5.2 V8                                          | 1997  | Gasolina | 402      |
| 40320011  | Dakota   | Dakota Sport 5.2 V8 CD Aut.                                  | 2001  | Gasolina | 403      |
| 40420013  | Dakota   | Dakota Sport CE 2.5 Diesel                                   | 2001  | Diesel   | 404      |
| 40420003  | Dakota   | Dakota Sport CE 2.5 Diesel                                   | 2000  | Diesel   | 404      |
| 40419993  | Dakota   | Dakota Sport CE 2.5 Diesel                                   | 1999  | Diesel   | 404      |
| 40520011  | Dakota   | Dakota Sport CE 3.9 V6                                       | 2001  | Gasolina | 405      |
| 40520001  | Dakota   | Dakota Sport CE 3.9 V6                                       | 2000  | Gasolina | 405      |
| 40519991  | Dakota   | Dakota Sport CE 3.9 V6                                       | 1999  | Gasolina | 405      |
| 40519981  | Dakota   | Dakota Sport CE 3.9 V6                                       | 1998  | Gasolina | 405      |
| 631620131 | Durango  | Durango Citadel 3.6 24V 4x4 Aut.                             | 2013  | Gasolina | 6316     |
| 631720131 | Durango  | Durango Crew 3.6 24V 4x4 Aut.                                | 2013  | Gasolina | 6317     |
| 631720121 | Durango  | Durango Crew 3.6 24V 4x4 Aut.                                | 2012  | Gasolina | 6317     |
| 713120151 | Durango  | Durango Limited 3.6 24V 4x4 Aut.                             | 2015  | Gasolina | 7131     |
| 39319931  | Intrepid | Intrepid 3.3 V6                                              | 1993  | Gasolina | 393      |
| 695320151 | JOURNEY  | JOURNEY Crossroad 3.6 V6 Aut.                                | 2015  | Gasolina | 6953     |
| 695320141 | JOURNEY  | JOURNEY Crossroad 3.6 V6 Aut.                                | 2014  | Gasolina | 6953     |
| 569520181 | JOURNEY  | JOURNEY RT  3.6 V6 Aut.                                      | 2018  | Gasolina | 5695     |
| 569520171 | JOURNEY  | JOURNEY RT  3.6 V6 Aut.                                      | 2017  | Gasolina | 5695     |
| 569520151 | JOURNEY  | JOURNEY RT  3.6 V6 Aut.                                      | 2015  | Gasolina | 5695     |
| 569520141 | JOURNEY  | JOURNEY RT  3.6 V6 Aut.                                      | 2014  | Gasolina | 5695     |
| 569520131 | JOURNEY  | JOURNEY RT  3.6 V6 Aut.                                      | 2013  | Gasolina | 5695     |
| 569520121 | JOURNEY  | JOURNEY RT  3.6 V6 Aut.                                      | 2012  | Gasolina | 5695     |
| 523820111 | JOURNEY  | JOURNEY RT 2.7 V6 185cv Aut.                                 | 2011  | Gasolina | 5238     |
| 523820101 | JOURNEY  | JOURNEY RT 2.7 V6 185cv Aut.                                 | 2010  | Gasolina | 5238     |
| 695420161 | JOURNEY  | JOURNEY RT 3.6 AWD V6 Aut.                                   | 2016  | Gasolina | 6954     |
| 695420151 | JOURNEY  | JOURNEY RT 3.6 AWD V6 Aut.                                   | 2015  | Gasolina | 6954     |
| 695420141 | JOURNEY  | JOURNEY RT 3.6 AWD V6 Aut.                                   | 2014  | Gasolina | 6954     |
| 527020101 | JOURNEY  | JOURNEY SE 2.7 V6 185cv Aut.                                 | 2010  | Gasolina | 5270     |
| 473220111 | JOURNEY  | JOURNEY SXT 2.7 V6 185cv Aut.                                | 2011  | Gasolina | 4732     |
| 473220101 | JOURNEY  | JOURNEY SXT 2.7 V6 185cv Aut.                                | 2010  | Gasolina | 4732     |
| 473220091 | JOURNEY  | JOURNEY SXT 2.7 V6 185cv Aut.                                | 2009  | Gasolina | 4732     |
| 569420151 | JOURNEY  | JOURNEY SXT 3.6 V6 Aut.                                      | 2015  | Gasolina | 5694     |
| 569420141 | JOURNEY  | JOURNEY SXT 3.6 V6 Aut.                                      | 2014  | Gasolina | 5694     |
| 569420131 | JOURNEY  | JOURNEY SXT 3.6 V6 Aut.                                      | 2013  | Gasolina | 5694     |
| 569420121 | JOURNEY  | JOURNEY SXT 3.6 V6 Aut.                                      | 2012  | Gasolina | 5694     |
| 40620093  | Ram      | Ram 2500 H.DUTY 5.9 SLT 24V CD 4x4 Dies.                     | 2009  | Diesel   | 406      |
| 40620083  | Ram      | Ram 2500 H.DUTY 5.9 SLT 24V CD 4x4 Dies.                     | 2008  | Diesel   | 406      |
| 40620073  | Ram      | Ram 2500 H.DUTY 5.9 SLT 24V CD 4x4 Dies.                     | 2007  | Diesel   | 406      |
| 40620063  | Ram      | Ram 2500 H.DUTY 5.9 SLT 24V CD 4x4 Dies.                     | 2006  | Diesel   | 406      |
| 40620053  | Ram      | Ram 2500 H.DUTY 5.9 SLT 24V CD 4x4 Dies.                     | 2005  | Diesel   | 406      |
| 40620043  | Ram      | Ram 2500 H.DUTY 5.9 SLT 24V CD 4x4 Dies.                     | 2004  | Diesel   | 406      |
| 393120093 | Ram      | Ram 2500 H.DUTY 5.9 SLT TDI CS 4x4 Dies.                     | 2009  | Diesel   | 3931     |
| 393120083 | Ram      | Ram 2500 H.DUTY 5.9 SLT TDI CS 4x4 Dies.                     | 2008  | Diesel   | 3931     |
| 393120073 | Ram      | Ram 2500 H.DUTY 5.9 SLT TDI CS 4x4 Dies.                     | 2007  | Diesel   | 3931     |
| 393120063 | Ram      | Ram 2500 H.DUTY 5.9 SLT TDI CS 4x4 Dies.                     | 2006  | Diesel   | 3931     |
| 592420123 | Ram      | Ram 2500 LARAMIE 6.7 TDI CD 4x4 Dies                         | 2012  | Diesel   | 5924     |
| 515020103 | Ram      | Ram 2500 TROPIVAN 5.9 SLT Exec.TDI Dies.                     | 2010  | Diesel   | 5150     |
| 457520103 | Ram      | Ram 2500 TROPIVAN 5.9 SLT TDI 4x4 Dies.                      | 2010  | Diesel   | 4575     |
| 457520093 | Ram      | Ram 2500 TROPIVAN 5.9 SLT TDI 4x4 Dies.                      | 2009  | Diesel   | 4575     |
| 457520083 | Ram      | Ram 2500 TROPIVAN 5.9 SLT TDI 4x4 Dies.                      | 2008  | Diesel   | 4575     |
| 457520073 | Ram      | Ram 2500 TROPIVAN 5.9 SLT TDI 4x4 Dies.                      | 2007  | Diesel   | 4575     |
| 457520063 | Ram      | Ram 2500 TROPIVAN 5.9 SLT TDI 4x4 Dies.                      | 2006  | Diesel   | 4575     |
| 457520053 | Ram      | Ram 2500 TROPIVAN 5.9 SLT TDI 4x4 Dies.                      | 2005  | Diesel   | 4575     |
| 40719951  | Ram      | Ram Laramie 5.9 V8                                           | 1995  | Gasolina | 407      |
| 40719941  | Ram      | Ram Laramie 5.9 V8                                           | 1994  | Gasolina | 407      |
| 40819961  | Ram      | Ram Laramie/SLT 5.2 V8                                       | 1996  | Gasolina | 408      |
| 40819951  | Ram      | Ram Laramie/SLT 5.2 V8                                       | 1995  | Gasolina | 408      |
| 40819941  | Ram      | Ram Laramie/SLT 5.2 V8                                       | 1994  | Gasolina | 408      |
| 40920011  | Ram      | Ram Sport 5.9 V8                                             | 2001  | Gasolina | 409      |
| 40920001  | Ram      | Ram Sport 5.9 V8                                             | 2000  | Gasolina | 409      |
| 40919991  | Ram      | Ram Sport 5.9 V8                                             | 1999  | Gasolina | 409      |
| 40919981  | Ram      | Ram Sport 5.9 V8                                             | 1998  | Gasolina | 409      |
| 40919971  | Ram      | Ram Sport 5.9 V8                                             | 1997  | Gasolina | 409      |
| 40919961  | Ram      | Ram Sport 5.9 V8                                             | 1996  | Gasolina | 409      |
| 40919951  | Ram      | Ram Sport 5.9 V8                                             | 1995  | Gasolina | 409      |
| 40919941  | Ram      | Ram Sport 5.9 V8                                             | 1994  | Gasolina | 409      |
| 41019941  | Stealth  | Stealth 3.0 MPI                                              | 1994  | Gasolina | 410      |
| 41019931  | Stealth  | Stealth 3.0 MPI                                              | 1993  | Gasolina | 410      |
| 41019921  | Stealth  | Stealth 3.0 MPI                                              | 1992  | Gasolina | 410      |
+-----------+----------+------------------------------- DODGE ------------------------+-------+----------+----------+



+----------+--------+-------------------------------- ENGESA ----------------------+-------+----------+----------+
| Id       | Family | Name                                                         | Year  | Fuel     | Model Id |
+----------+--------+--------------------------------------------------------------+-------+----------+----------+
| 41119941 | Engesa | Engesa 4x4 2.5/4.1                                           | 1994  | Gasolina | 411      |
| 41119931 | Engesa | Engesa 4x4 2.5/4.1                                           | 1993  | Gasolina | 411      |
| 41119921 | Engesa | Engesa 4x4 2.5/4.1                                           | 1992  | Gasolina | 411      |
| 41119911 | Engesa | Engesa 4x4 2.5/4.1                                           | 1991  | Gasolina | 411      |
| 41119901 | Engesa | Engesa 4x4 2.5/4.1                                           | 1990  | Gasolina | 411      |
| 41119891 | Engesa | Engesa 4x4 2.5/4.1                                           | 1989  | Gasolina | 411      |
| 41119881 | Engesa | Engesa 4x4 2.5/4.1                                           | 1988  | Gasolina | 411      |
| 41119871 | Engesa | Engesa 4x4 2.5/4.1                                           | 1987  | Gasolina | 411      |
| 41119861 | Engesa | Engesa 4x4 2.5/4.1                                           | 1986  | Gasolina | 411      |
| 41119851 | Engesa | Engesa 4x4 2.5/4.1                                           | 1985  | Gasolina | 411      |
| 41219943 | Engesa | Engesa 4x4 4.0 Diesel                                        | 1994  | Diesel   | 412      |
| 41219933 | Engesa | Engesa 4x4 4.0 Diesel                                        | 1993  | Diesel   | 412      |
| 41219923 | Engesa | Engesa 4x4 4.0 Diesel                                        | 1992  | Diesel   | 412      |
| 41219913 | Engesa | Engesa 4x4 4.0 Diesel                                        | 1991  | Diesel   | 412      |
| 41219903 | Engesa | Engesa 4x4 4.0 Diesel                                        | 1990  | Diesel   | 412      |
| 41219893 | Engesa | Engesa 4x4 4.0 Diesel                                        | 1989  | Diesel   | 412      |
| 41219883 | Engesa | Engesa 4x4 4.0 Diesel                                        | 1988  | Diesel   | 412      |
| 41219873 | Engesa | Engesa 4x4 4.0 Diesel                                        | 1987  | Diesel   | 412      |
| 41219863 | Engesa | Engesa 4x4 4.0 Diesel                                        | 1986  | Diesel   | 412      |
+----------+--------+-------------------------------- ENGESA ----------------------+-------+----------+----------+



+----------+--------+-------------------------------- ENVEMO ----------------------+-------+----------+----------+
| Id       | Family | Name                                                         | Year  | Fuel     | Model Id |
+----------+--------+--------------------------------------------------------------+-------+----------+----------+
| 41319961 | Camper | Camper 2.5/GL/GLS/Master 4.1                                 | 1996  | Gasolina | 413      |
| 41319951 | Camper | Camper 2.5/GL/GLS/Master 4.1                                 | 1995  | Gasolina | 413      |
| 41319941 | Camper | Camper 2.5/GL/GLS/Master 4.1                                 | 1994  | Gasolina | 413      |
| 41319931 | Camper | Camper 2.5/GL/GLS/Master 4.1                                 | 1993  | Gasolina | 413      |
| 41319921 | Camper | Camper 2.5/GL/GLS/Master 4.1                                 | 1992  | Gasolina | 413      |
| 41319911 | Camper | Camper 2.5/GL/GLS/Master 4.1                                 | 1991  | Gasolina | 413      |
| 41319901 | Camper | Camper 2.5/GL/GLS/Master 4.1                                 | 1990  | Gasolina | 413      |
| 41419953 | Camper | Camper 4x4 2.5 Diesel                                        | 1995  | Diesel   | 414      |
| 41419943 | Camper | Camper 4x4 2.5 Diesel                                        | 1994  | Diesel   | 414      |
| 41419933 | Camper | Camper 4x4 2.5 Diesel                                        | 1993  | Diesel   | 414      |
| 41419923 | Camper | Camper 4x4 2.5 Diesel                                        | 1992  | Diesel   | 414      |
| 41419913 | Camper | Camper 4x4 2.5 Diesel                                        | 1991  | Diesel   | 414      |
| 41519953 | Camper | Camper GL/GLS 4x4 4.0 Diesel                                 | 1995  | Diesel   | 415      |
| 41519943 | Camper | Camper GL/GLS 4x4 4.0 Diesel                                 | 1994  | Diesel   | 415      |
| 41519933 | Camper | Camper GL/GLS 4x4 4.0 Diesel                                 | 1993  | Diesel   | 415      |
| 41519923 | Camper | Camper GL/GLS 4x4 4.0 Diesel                                 | 1992  | Diesel   | 415      |
| 41519913 | Camper | Camper GL/GLS 4x4 4.0 Diesel                                 | 1991  | Diesel   | 415      |
| 41619963 | Master | Master 4.0 Diesel                                            | 1996  | Diesel   | 416      |
| 41619953 | Master | Master 4.0 Diesel                                            | 1995  | Diesel   | 416      |
+----------+--------+-------------------------------- ENVEMO ----------------------+-------+----------+----------+



+-----------+------------+----------------------------- FERRARI ------------------------+-------+----------+----------+
| Id        | Family     | Name                                                         | Year  | Fuel     | Model Id |
+-----------+------------+--------------------------------------------------------------+-------+----------+----------+
| 41719941  | 348        | 348 GTS 3.4                                                  | 1994  | Gasolina | 417      |
| 41719931  | 348        | 348 GTS 3.4                                                  | 1993  | Gasolina | 417      |
| 41819941  | 348        | 348 Spider 3.4                                               | 1994  | Gasolina | 418      |
| 41819931  | 348        | 348 Spider 3.4                                               | 1993  | Gasolina | 418      |
| 41919941  | 348        | 348 TS/TB 3.4                                                | 1994  | Gasolina | 419      |
| 41919931  | 348        | 348 TS/TB 3.4                                                | 1993  | Gasolina | 419      |
| 42019991  | 355        | 355 Berlinetta                                               | 1999  | Gasolina | 420      |
| 42019981  | 355        | 355 Berlinetta                                               | 1998  | Gasolina | 420      |
| 42019971  | 355        | 355 Berlinetta                                               | 1997  | Gasolina | 420      |
| 42019961  | 355        | 355 Berlinetta                                               | 1996  | Gasolina | 420      |
| 42019951  | 355        | 355 Berlinetta                                               | 1995  | Gasolina | 420      |
| 42119991  | 355        | 355 Berlinetta F1                                            | 1999  | Gasolina | 421      |
| 42119981  | 355        | 355 Berlinetta F1                                            | 1998  | Gasolina | 421      |
| 42219991  | 355        | 355 GTS                                                      | 1999  | Gasolina | 422      |
| 42219981  | 355        | 355 GTS                                                      | 1998  | Gasolina | 422      |
| 42219971  | 355        | 355 GTS                                                      | 1997  | Gasolina | 422      |
| 42219961  | 355        | 355 GTS                                                      | 1996  | Gasolina | 422      |
| 42219951  | 355        | 355 GTS                                                      | 1995  | Gasolina | 422      |
| 42319991  | 355        | 355 GTS F1                                                   | 1999  | Gasolina | 423      |
| 42319981  | 355        | 355 GTS F1                                                   | 1998  | Gasolina | 423      |
| 42420001  | 355        | 355 GTS Spider                                               | 2000  | Gasolina | 424      |
| 42419991  | 355        | 355 GTS Spider                                               | 1999  | Gasolina | 424      |
| 42419981  | 355        | 355 GTS Spider                                               | 1998  | Gasolina | 424      |
| 42419971  | 355        | 355 GTS Spider                                               | 1997  | Gasolina | 424      |
| 42419961  | 355        | 355 GTS Spider                                               | 1996  | Gasolina | 424      |
| 42419951  | 355        | 355 GTS Spider                                               | 1995  | Gasolina | 424      |
| 42519991  | 355        | 355 GTS Targa                                                | 1999  | Gasolina | 425      |
| 42519981  | 355        | 355 GTS Targa                                                | 1998  | Gasolina | 425      |
| 42519971  | 355        | 355 GTS Targa                                                | 1997  | Gasolina | 425      |
| 42519961  | 355        | 355 GTS Targa                                                | 1996  | Gasolina | 425      |
| 42519951  | 355        | 355 GTS Targa                                                | 1995  | Gasolina | 425      |
| 42620001  | 355        | 355 Spider F1                                                | 2000  | Gasolina | 426      |
| 42619991  | 355        | 355 Spider F1                                                | 1999  | Gasolina | 426      |
| 42619981  | 355        | 355 Spider F1                                                | 1998  | Gasolina | 426      |
| 42720041  | 360        | 360 Challenge Stradale                                       | 2004  | Gasolina | 427      |
| 42720031  | 360        | 360 Challenge Stradale                                       | 2003  | Gasolina | 427      |
| 42820011  | 360        | 360 Modena                                                   | 2001  | Gasolina | 428      |
| 42820001  | 360        | 360 Modena                                                   | 2000  | Gasolina | 428      |
| 42819991  | 360        | 360 Modena                                                   | 1999  | Gasolina | 428      |
| 42920041  | 360        | 360 Modena F1                                                | 2004  | Gasolina | 429      |
| 42920031  | 360        | 360 Modena F1                                                | 2003  | Gasolina | 429      |
| 42920021  | 360        | 360 Modena F1                                                | 2002  | Gasolina | 429      |
| 42920011  | 360        | 360 Modena F1                                                | 2001  | Gasolina | 429      |
| 42920001  | 360        | 360 Modena F1                                                | 2000  | Gasolina | 429      |
| 42919991  | 360        | 360 Modena F1                                                | 1999  | Gasolina | 429      |
| 43020011  | 360        | 360 Spider 400cv                                             | 2001  | Gasolina | 430      |
| 43120051  | 360        | 360 Spider F1 400cv                                          | 2005  | Gasolina | 431      |
| 43120041  | 360        | 360 Spider F1 400cv                                          | 2004  | Gasolina | 431      |
| 43120031  | 360        | 360 Spider F1 400cv                                          | 2003  | Gasolina | 431      |
| 43120021  | 360        | 360 Spider F1 400cv                                          | 2002  | Gasolina | 431      |
| 43120011  | 360        | 360 Spider F1 400cv                                          | 2001  | Gasolina | 431      |
| 43220011  | 456        | 456 GT                                                       | 2001  | Gasolina | 432      |
| 43220001  | 456        | 456 GT                                                       | 2000  | Gasolina | 432      |
| 43219991  | 456        | 456 GT                                                       | 1999  | Gasolina | 432      |
| 43219981  | 456        | 456 GT                                                       | 1998  | Gasolina | 432      |
| 43219971  | 456        | 456 GT                                                       | 1997  | Gasolina | 432      |
| 43219961  | 456        | 456 GT                                                       | 1996  | Gasolina | 432      |
| 43219951  | 456        | 456 GT                                                       | 1995  | Gasolina | 432      |
| 43219941  | 456        | 456 GT                                                       | 1994  | Gasolina | 432      |
| 43219931  | 456        | 456 GT                                                       | 1993  | Gasolina | 432      |
| 43320001  | 456        | 456 GTA                                                      | 2000  | Gasolina | 433      |
| 43319991  | 456        | 456 GTA                                                      | 1999  | Gasolina | 433      |
| 43319981  | 456        | 456 GTA                                                      | 1998  | Gasolina | 433      |
| 43319971  | 456        | 456 GTA                                                      | 1997  | Gasolina | 433      |
| 43420011  | 456        | 456 M-GT 5.5 V12                                             | 2001  | Gasolina | 434      |
| 43420001  | 456        | 456 M-GT 5.5 V12                                             | 2000  | Gasolina | 434      |
| 43419991  | 456        | 456 M-GT 5.5 V12                                             | 1999  | Gasolina | 434      |
| 788120151 | 458        | 458 Speciale A                                               | 2015  | Gasolina | 7881     |
| 750220181 | 488        | 488 GTB 3.9 V8 670cv                                         | 2018  | Gasolina | 7502     |
| 750220171 | 488        | 488 GTB 3.9 V8 670cv                                         | 2017  | Gasolina | 7502     |
| 750220161 | 488        | 488 GTB 3.9 V8 670cv                                         | 2016  | Gasolina | 7502     |
| 787620181 | 488        | 488 Spider 3.9 V8 670cv                                      | 2018  | Gasolina | 7876     |
| 787620171 | 488        | 488 Spider 3.9 V8 670cv                                      | 2017  | Gasolina | 7876     |
| 787620161 | 488        | 488 Spider 3.9 V8 670cv                                      | 2016  | Gasolina | 7876     |
| 43520011  | 550        | 550 Maranello                                                | 2001  | Gasolina | 435      |
| 43520001  | 550        | 550 Maranello                                                | 2000  | Gasolina | 435      |
| 43519991  | 550        | 550 Maranello                                                | 1999  | Gasolina | 435      |
| 43519981  | 550        | 550 Maranello                                                | 1998  | Gasolina | 435      |
| 43519971  | 550        | 550 Maranello                                                | 1997  | Gasolina | 435      |
| 43620051  | 575M       | 575M Maranello F1 V12 515cv                                  | 2005  | Gasolina | 436      |
| 43620041  | 575M       | 575M Maranello F1 V12 515cv                                  | 2004  | Gasolina | 436      |
| 43620031  | 575M       | 575M Maranello F1 V12 515cv                                  | 2003  | Gasolina | 436      |
| 393220111 | 612        | 612 Scaglietti F1 V12 540cv                                  | 2011  | Gasolina | 3932     |
| 393220101 | 612        | 612 Scaglietti F1 V12 540cv                                  | 2010  | Gasolina | 3932     |
| 393220091 | 612        | 612 Scaglietti F1 V12 540cv                                  | 2009  | Gasolina | 3932     |
| 393220081 | 612        | 612 Scaglietti F1 V12 540cv                                  | 2008  | Gasolina | 3932     |
| 393220071 | 612        | 612 Scaglietti F1 V12 540cv                                  | 2007  | Gasolina | 3932     |
| 393220061 | 612        | 612 Scaglietti F1 V12 540cv                                  | 2006  | Gasolina | 3932     |
| 393220051 | 612        | 612 Scaglietti F1 V12 540cv                                  | 2005  | Gasolina | 3932     |
| 834320181 | 812        | 812 SUPERFAST V12 800cv                                      | 2018  | Gasolina | 8343     |
| 717920171 | California | California 3.9 Turbo F1 V8 560cv                             | 2017  | Gasolina | 7179     |
| 717920161 | California | California 3.9 Turbo F1 V8 560cv                             | 2016  | Gasolina | 7179     |
| 717920151 | California | California 3.9 Turbo F1 V8 560cv                             | 2015  | Gasolina | 7179     |
| 505820141 | California | California F1 V8 460cv                                       | 2014  | Gasolina | 5058     |
| 505820131 | California | California F1 V8 460cv                                       | 2013  | Gasolina | 5058     |
| 505820121 | California | California F1 V8 460cv                                       | 2012  | Gasolina | 5058     |
| 505820111 | California | California F1 V8 460cv                                       | 2011  | Gasolina | 5058     |
| 505820101 | California | California F1 V8 460cv                                       | 2010  | Gasolina | 5058     |
| 505820091 | California | California F1 V8 460cv                                       | 2009  | Gasolina | 5058     |
| 646320171 | F12        | F12 Berlinetta 740cv                                         | 2017  | Gasolina | 6463     |
| 646320161 | F12        | F12 Berlinetta 740cv                                         | 2016  | Gasolina | 6463     |
| 646320151 | F12        | F12 Berlinetta 740cv                                         | 2015  | Gasolina | 6463     |
| 646320141 | F12        | F12 Berlinetta 740cv                                         | 2014  | Gasolina | 6463     |
| 646320131 | F12        | F12 Berlinetta 740cv                                         | 2013  | Gasolina | 6463     |
| 778820171 | F12        | F12 TDF 780cv                                                | 2017  | Gasolina | 7788     |
| 381220091 | F430       | F430 F1                                                      | 2009  | Gasolina | 3812     |
| 381220081 | F430       | F430 F1                                                      | 2008  | Gasolina | 3812     |
| 381220071 | F430       | F430 F1                                                      | 2007  | Gasolina | 3812     |
| 381220061 | F430       | F430 F1                                                      | 2006  | Gasolina | 3812     |
| 381220051 | F430       | F430 F1                                                      | 2005  | Gasolina | 3812     |
| 480920091 | F430       | F430 SCUDERIA F1                                             | 2009  | Gasolina | 4809     |
| 480920081 | F430       | F430 SCUDERIA F1                                             | 2008  | Gasolina | 4809     |
| 405520091 | F430       | F430 Spider F1                                               | 2009  | Gasolina | 4055     |
| 405520081 | F430       | F430 Spider F1                                               | 2008  | Gasolina | 4055     |
| 405520071 | F430       | F430 Spider F1                                               | 2007  | Gasolina | 4055     |
| 405520061 | F430       | F430 Spider F1                                               | 2006  | Gasolina | 4055     |
| 405520051 | F430       | F430 Spider F1                                               | 2005  | Gasolina | 4055     |
| 609420151 | F458       | F458 Italia F1 4.5 V8 570cv                                  | 2015  | Gasolina | 6094     |
| 609420141 | F458       | F458 Italia F1 4.5 V8 570cv                                  | 2014  | Gasolina | 6094     |
| 609420131 | F458       | F458 Italia F1 4.5 V8 570cv                                  | 2013  | Gasolina | 6094     |
| 609420121 | F458       | F458 Italia F1 4.5 V8 570cv                                  | 2012  | Gasolina | 6094     |
| 609420111 | F458       | F458 Italia F1 4.5 V8 570cv                                  | 2011  | Gasolina | 6094     |
| 609420101 | F458       | F458 Italia F1 4.5 V8 570cv                                  | 2010  | Gasolina | 6094     |
| 691220151 | F458       | F458 Speciale F1 4.5 V8                                      | 2015  | Gasolina | 6912     |
| 691220131 | F458       | F458 Speciale F1 4.5 V8                                      | 2013  | Gasolina | 6912     |
| 615620151 | F458       | F458 Spider F1 4.5 V8 570cv                                  | 2015  | Gasolina | 6156     |
| 615620141 | F458       | F458 Spider F1 4.5 V8 570cv                                  | 2014  | Gasolina | 6156     |
| 615620131 | F458       | F458 Spider F1 4.5 V8 570cv                                  | 2013  | Gasolina | 6156     |
| 615620121 | F458       | F458 Spider F1 4.5 V8 570cv                                  | 2012  | Gasolina | 6156     |
| 428920121 | F599       | F599 GTB Fiorano F1 6.0 V12 620cv                            | 2012  | Gasolina | 4289     |
| 428920111 | F599       | F599 GTB Fiorano F1 6.0 V12 620cv                            | 2011  | Gasolina | 4289     |
| 428920101 | F599       | F599 GTB Fiorano F1 6.0 V12 620cv                            | 2010  | Gasolina | 4289     |
| 428920091 | F599       | F599 GTB Fiorano F1 6.0 V12 620cv                            | 2009  | Gasolina | 4289     |
| 428920081 | F599       | F599 GTB Fiorano F1 6.0 V12 620cv                            | 2008  | Gasolina | 4289     |
| 428920071 | F599       | F599 GTB Fiorano F1 6.0 V12 620cv                            | 2007  | Gasolina | 4289     |
| 609520161 | FF         | FF F1 6.3 V12 660cv                                          | 2016  | Gasolina | 6095     |
| 609520151 | FF         | FF F1 6.3 V12 660cv                                          | 2015  | Gasolina | 6095     |
| 609520131 | FF         | FF F1 6.3 V12 660cv                                          | 2013  | Gasolina | 6095     |
| 609520121 | FF         | FF F1 6.3 V12 660cv                                          | 2012  | Gasolina | 6095     |
| 817620181 | GTC4       | GTC4 LUSSO 6.3 V12 690cv                                     | 2018  | Gasolina | 8176     |
| 817620171 | GTC4       | GTC4 LUSSO 6.3 V12 690cv                                     | 2017  | Gasolina | 8176     |
| 839420181 | GTC4       | GTC4 LUSSO T V8 610cv                                        | 2018  | Gasolina | 8394     |
| 851720191 | PORTOFINO  | PORTOFINO 3.9 V8 600cv                                       | 2019  | Gasolina | 8517     |
+-----------+------------+----------------------------- FERRARI ------------------------+-------+----------+----------+



+-----------+-------------+------------------------------ FIAT --------------------------+-------+----------+----------+
| Id        | Family      | Name                                                         | Year  | Fuel     | Model Id |
+-----------+-------------+--------------------------------------------------------------+-------+----------+----------+
| 43719871  | 147         | 147 C/ CL                                                    | 1987  | Gasolina | 437      |
